Type,Weight,Elevators,Winglets,theta,rou,result
C,78,48,1,35,95,34.3
C,78,48,1,35,100,11.7
C,78,48,1,35,105,10.0
C,78,48,1,35,110,8.8
C,78,48,1,35,115,7.5
C,78,48,1,38,85,41.1
C,78,48,1,38,90,41.5
C,78,48,1,38,95,41.7
C,78,48,1,38,100,42.1
C,78,48,1,38,105,42.7
C,78,48,1,38,110,43.1
C,78,48,1,38,115,43.4
C,78,48,1,41,85,44.2
C,78,48,1,41,90,44.7
C,78,48,1,41,95,45.1
C,78,48,1,41,100,45.6
C,78,48,1,41,105,46.3
C,78,48,1,41,110,46.6
C,78,48,1,41,115,16.4
C,81,48,1,35,85,34.3
C,81,48,1,35,90,33.0
C,81,48,1,35,95,32.0
C,81,48,1,35,100,11.1
C,81,48,1,35,105,9.3
C,81,48,1,35,110,8.0
C,81,48,1,35,115,7.4
C,81,48,1,38,85,40.7
C,81,48,1,38,90,40.9
C,81,48,1,38,95,41.1
C,81,48,1,38,100,41.5
C,81,48,1,38,105,42.1
C,81,48,1,38,110,42.2
C,81,48,1,38,115,42.6
C,81,48,1,41,85,43.9
C,81,48,1,41,90,44.4
C,81,48,1,41,95,44.8
C,81,48,1,41,100,45.3
C,81,48,1,41,105,45.8
C,81,48,1,41,110,46.2
C,81,48,1,41,115,16.4
C,84,48,1,35,85,33.2
C,84,48,1,35,90,31.3
C,84,48,1,35,95,13.2
C,84,48,1,35,100,10.4
C,84,48,1,35,105,9.3
C,84,48,1,35,110,8.0
C,84,48,1,35,115,7.4
C,84,48,1,38,85,40.2
C,84,48,1,38,90,40.5
C,84,48,1,38,95,40.7
C,84,48,1,38,100,40.6
C,84,48,1,38,105,41.2
C,84,48,1,38,110,41.3
C,84,48,1,38,115,41.7
C,84,48,1,41,85,43.8
C,84,48,1,41,90,44.1
C,84,48,1,41,95,44.5
C,84,48,1,41,100,45.0
C,84,48,1,41,105,45.5
C,84,48,1,41,110,45.8
C,84,48,1,41,115,16.4
C,87,48,1,35,85,32.2
C,87,48,1,35,90,29.6
C,87,48,1,35,95,12.6
C,87,48,1,35,100,9.7
C,87,48,1,35,105,8.6
C,87,48,1,35,110,8.0
C,87,48,1,35,115,7.4
C,87,48,1,38,85,39.9
C,87,48,1,38,90,40.0
C,87,48,1,38,95,40.1
C,87,48,1,38,100,40.3
C,87,48,1,38,105,40.7
C,87,48,1,38,110,40.8
C,87,48,1,38,115,40.9
C,87,48,1,41,85,43.6
C,87,48,1,41,90,43.8
C,87,48,1,41,95,44.3
C,87,48,1,41,100,44.8
C,87,48,1,41,105,45.3
C,87,48,1,41,110,45.6
C,87,48,1,41,115,16.4
C,90,48,1,35,85,31.0
C,90,48,1,35,90,25.5
C,90,48,1,35,95,11.4
C,90,48,1,35,100,9.7
C,90,48,1,35,105,8.6
C,90,48,1,35,110,8.0
C,90,48,1,35,115,7.4
C,90,48,1,38,85,39.2
C,90,48,1,38,90,39.5
C,90,48,1,38,95,39.4
C,90,48,1,38,100,39.6
C,90,48,1,38,105,40.0
C,90,48,1,38,110,39.8
C,90,48,1,38,115,39.9
C,90,48,1,41,85,43.2
C,90,48,1,41,90,43.5
C,90,48,1,41,95,44.0
C,90,48,1,41,100,44.4
C,90,48,1,41,105,44.9
C,90,48,1,41,110,45.1
C,90,48,1,41,115,45.4
C,93,48,1,35,85,29.4
C,93,48,1,35,90,14.5
C,93,48,1,35,95,11.4
C,93,48,1,35,100,9.7
C,93,48,1,35,105,8.6
C,93,48,1,35,110,8.0
C,93,48,1,35,115,7.4
C,93,48,1,38,85,38.7
C,93,48,1,38,90,38.7
C,93,48,1,38,95,38.7
C,93,48,1,38,100,38.6
C,93,48,1,38,105,39.0
C,93,48,1,38,110,38.8
C,93,48,1,38,115,38.6
C,93,48,1,41,85,43.0
C,93,48,1,41,90,43.3
C,93,48,1,41,95,43.6
C,93,48,1,41,100,44.0
C,93,48,1,41,105,44.5
C,93,48,1,41,110,44.7
C,93,48,1,41,115,45.0
C,96,48,1,35,85,27.3
C,96,48,1,35,90,13.4
C,96,48,1,35,95,10.8
C,96,48,1,35,100,9.0
C,96,48,1,35,105,8.6
C,96,48,1,35,110,7.3
C,96,48,1,35,115,7.4
C,96,48,1,38,85,38.2
C,96,48,1,38,90,38.2
C,96,48,1,38,95,38.1
C,96,48,1,38,100,37.8
C,96,48,1,38,105,38.1
C,96,48,1,38,110,37.7
C,96,48,1,38,115,37.2
C,96,48,1,41,85,42.6
C,96,48,1,41,90,42.9
C,96,48,1,41,95,43.1
C,96,48,1,41,100,43.6
C,96,48,1,41,105,44.1
C,96,48,1,41,110,44.2
C,96,48,1,41,115,44.4
C,99,48,1,35,85,24.4
C,99,48,1,35,90,12.3
C,99,48,1,35,95,10.1
C,99,48,1,35,100,9.0
C,99,48,1,35,105,7.8
C,99,48,1,35,110,7.2
C,99,48,1,35,115,6.6
C,99,48,1,38,85,37.7
C,99,48,1,38,90,37.4
C,99,48,1,38,95,37.3
C,99,48,1,38,100,36.9
C,99,48,1,38,105,37.0
C,99,48,1,38,110,36.3
C,99,48,1,38,115,12.9
C,99,48,1,41,85,42.4
C,99,48,1,41,90,42.7
C,99,48,1,41,95,42.7
C,99,48,1,41,100,43.2
C,99,48,1,41,105,43.7
C,99,48,1,41,110,43.8
C,99,48,1,41,115,43.9
C,0,50,1,35,85,32.6
C,0,50,1,35,90,32.2
C,0,50,1,35,95,31.4
C,0,50,1,35,100,30.9
C,0,50,1,35,105,29.9
C,0,50,1,35,110,29.0
C,0,50,1,35,115,6.4
C,0,50,1,38,85,26.8
C,0,50,1,38,90,26.4
C,0,50,1,38,95,26.0
C,0,50,1,38,100,25.4
C,0,50,1,38,105,24.7
C,0,50,1,38,110,6.8
C,0,50,1,38,115,7.2
C,0,50,1,41,85,21.3
C,0,50,1,41,90,21.4
C,0,50,1,41,95,21.4
C,0,50,1,41,100,6.3
C,0,50,1,41,105,7.5
C,0,50,1,41,110,15.3
C,0,50,1,41,115,16.4
C,3,50,1,35,85,36.0
C,3,50,1,35,90,35.9
C,3,50,1,35,95,35.6
C,3,50,1,35,100,35.4
C,3,50,1,35,105,34.8
C,3,50,1,35,110,34.2
C,3,50,1,35,115,6.4
C,3,50,1,38,85,31.5
C,3,50,1,38,90,31.2
C,3,50,1,38,95,21.1
C,3,50,1,38,100,30.5
C,3,50,1,38,105,29.5
C,3,50,1,38,110,6.8
C,3,50,1,38,115,7.2
C,3,50,1,41,85,25.7
C,3,50,1,41,90,25.7
C,3,50,1,41,95,25.5
C,3,50,1,41,100,6.3
C,3,50,1,41,105,7.5
C,3,50,1,41,110,15.3
C,3,50,1,41,115,16.4
C,6,50,1,35,85,38.3
C,6,50,1,35,90,38.4
C,6,50,1,35,95,38.4
C,6,50,1,35,100,38.3
C,6,50,1,35,105,38.1
C,6,50,1,35,110,37.9
C,6,50,1,35,115,6.4
C,6,50,1,38,85,35.0
C,6,50,1,38,90,35.0
C,6,50,1,38,95,34.8
C,6,50,1,38,100,34.7
C,6,50,1,38,105,34.1
C,6,50,1,38,110,6.8
C,6,50,1,38,115,7.2
C,6,50,1,41,85,30.1
C,6,50,1,41,90,30.2
C,6,50,1,41,95,30.2
C,6,50,1,41,100,29.6
C,6,50,1,41,105,7.5
C,6,50,1,41,110,15.3
C,6,50,1,41,115,16.4
C,9,50,1,35,85,39.8
C,9,50,1,35,90,40.2
C,9,50,1,35,95,40.4
C,9,50,1,35,100,40.4
C,9,50,1,35,105,40.5
C,9,50,1,35,110,40.4
C,9,50,1,35,115,6.4
C,9,50,1,38,85,37.4
C,9,50,1,38,90,37.6
C,9,50,1,38,95,37.7
C,9,50,1,38,100,37.7
C,9,50,1,38,105,37.4
C,9,50,1,38,110,6.8
C,9,50,1,38,115,7.2
C,9,50,1,41,85,33.5
C,9,50,1,41,90,33.8
C,9,50,1,41,95,33.8
C,9,50,1,41,100,33.5
C,9,50,1,41,105,7.5
C,9,50,1,41,110,15.3
C,9,50,1,41,115,16.4
C,12,50,1,35,85,41.1
C,12,50,1,35,90,41.6
C,12,50,1,35,95,41.8
C,12,50,1,35,100,42.0
C,12,50,1,35,105,42.2
C,12,50,1,35,110,42.3
C,12,50,1,35,115,6.4
C,12,50,1,38,85,39.2
C,12,50,1,38,90,39.5
C,12,50,1,38,95,39.7
C,12,50,1,38,100,39.9
C,12,50,1,38,105,39.9
C,12,50,1,38,110,6.8
C,12,50,1,38,115,7.2
C,12,50,1,41,85,36.2
C,12,50,1,41,90,36.4
C,12,50,1,41,95,36.7
C,12,50,1,41,100,36.6
C,12,50,1,41,105,7.5
C,12,50,1,41,110,15.3
C,12,50,1,41,115,16.4
C,15,50,1,35,85,41.9
C,15,50,1,35,90,42.5
C,15,50,1,35,95,42.8
C,15,50,1,35,100,43.2
C,15,50,1,35,105,43.4
C,15,50,1,35,110,43.7
C,15,50,1,35,115,43.8
C,15,50,1,38,85,40.6
C,15,50,1,38,90,40.9
C,15,50,1,38,95,41.3
C,15,50,1,38,100,41.6
C,15,50,1,38,105,41.5
C,15,50,1,38,110,6.8
C,15,50,1,38,115,7.2
C,15,50,1,41,85,38.1
C,15,50,1,41,90,38.4
C,15,50,1,41,95,38.9
C,15,50,1,41,100,39.0
C,15,50,1,41,105,7.5
C,15,50,1,41,110,15.3
C,15,50,1,41,115,16.4
C,18,50,1,35,85,42.7
C,18,50,1,35,90,43.3
C,18,50,1,35,95,43.7
C,18,50,1,35,100,44.1
C,18,50,1,35,105,44.4
C,18,50,1,35,110,44.7
C,18,50,1,35,115,44.9
C,18,50,1,38,85,41.6
C,18,50,1,38,90,42.2
C,18,50,1,38,95,42.5
C,18,50,1,38,100,42.9
C,18,50,1,38,105,43.0
C,18,50,1,38,110,6.8
C,18,50,1,38,115,7.2
C,18,50,1,41,85,39.6
C,18,50,1,41,90,40.0
C,18,50,1,41,95,40.6
C,18,50,1,41,100,40.8
C,18,50,1,41,105,7.5
C,18,50,1,41,110,15.3
C,18,50,1,41,115,16.4
C,21,50,1,35,85,43.2
C,21,50,1,35,90,43.8
C,21,50,1,35,95,44.3
C,21,50,1,35,100,44.7
C,21,50,1,35,105,45.1
C,21,50,1,35,110,45.4
C,21,50,1,35,115,45.8
C,21,50,1,38,85,42.5
C,21,50,1,38,90,42.9
C,21,50,1,38,95,43.5
C,21,50,1,38,100,43.8
C,21,50,1,38,105,44.2
C,21,50,1,38,110,6.8
C,21,50,1,38,115,7.2
C,21,50,1,41,85,40.9
C,21,50,1,41,90,41.4
C,21,50,1,41,95,41.8
C,21,50,1,41,100,42.1
C,21,50,1,41,105,7.5
C,21,50,1,41,110,15.3
C,21,50,1,41,115,16.4
C,24,50,1,35,85,43.5
C,24,50,1,35,90,44.2
C,24,50,1,35,95,44.7
C,24,50,1,35,100,45.1
C,24,50,1,35,105,45.6
C,24,50,1,35,110,46.1
C,24,50,1,35,115,46.5
C,24,50,1,38,85,43.2
C,24,50,1,38,90,43.7
C,24,50,1,38,95,44.2
C,24,50,1,38,100,44.6
C,24,50,1,38,105,45.1
C,24,50,1,38,110,45.4
C,24,50,1,38,115,7.2
C,24,50,1,41,85,42.0
C,24,50,1,41,90,42.5
C,24,50,1,41,95,43.0
C,24,50,1,41,100,43.3
C,24,50,1,41,105,7.5
C,24,50,1,41,110,15.3
C,24,50,1,41,115,16.4
C,27,50,1,35,85,43.8
C,27,50,1,35,90,44.3
C,27,50,1,35,95,44.9
C,27,50,1,35,100,45.5
C,27,50,1,35,105,45.9
C,27,50,1,35,110,46.4
C,27,50,1,35,115,46.9
C,27,50,1,38,85,43.6
C,27,50,1,38,90,44.1
C,27,50,1,38,95,44.8
C,27,50,1,38,100,45.2
C,27,50,1,38,105,45.6
C,27,50,1,38,110,46.0
C,27,50,1,38,115,7.2
C,27,50,1,41,85,42.7
C,27,50,1,41,90,43.3
C,27,50,1,41,95,43.7
C,27,50,1,41,100,44.2
C,27,50,1,41,105,7.5
C,27,50,1,41,110,15.3
C,27,50,1,41,115,16.4
C,30,50,1,35,85,43.9
C,30,50,1,35,90,44.4
C,30,50,1,35,95,45.1
C,30,50,1,35,100,45.6
C,30,50,1,35,105,46.2
C,30,50,1,35,110,46.6
C,30,50,1,35,115,47.2
C,30,50,1,38,85,44.0
C,30,50,1,38,90,44.6
C,30,50,1,38,95,45.2
C,30,50,1,38,100,45.7
C,30,50,1,38,105,46.2
C,30,50,1,38,110,46.6
C,30,50,1,38,115,7.2
C,30,50,1,41,85,43.3
C,30,50,1,41,90,44.0
C,30,50,1,41,95,44.4
C,30,50,1,41,100,45.0
C,30,50,1,41,105,45.3
C,30,50,1,41,110,15.3
C,30,50,1,41,115,16.4
C,33,50,1,35,85,43.8
C,33,50,1,35,90,44.4
C,33,50,1,35,95,45.2
C,33,50,1,35,100,45.7
C,33,50,1,35,105,46.2
C,33,50,1,35,110,46.8
C,33,50,1,35,115,47.4
C,33,50,1,38,85,44.2
C,33,50,1,38,90,44.9
C,33,50,1,38,95,45.4
C,33,50,1,38,100,46.0
C,33,50,1,38,105,46.5
C,33,50,1,38,110,47.0
C,33,50,1,38,115,7.2
C,33,50,1,41,85,43.9
C,33,50,1,41,90,44.4
C,33,50,1,41,95,45.0
C,33,50,1,41,100,45.5
C,33,50,1,41,105,46.0
C,33,50,1,41,110,15.3
C,33,50,1,41,115,16.4
C,36,50,1,35,85,43.7
C,36,50,1,35,90,44.5
C,36,50,1,35,95,45.1
C,36,50,1,35,100,45.6
C,36,50,1,35,105,46.2
C,36,50,1,35,110,46.8
C,36,50,1,35,115,47.3
C,36,50,1,38,85,44.4
C,36,50,1,38,90,45.1
C,36,50,1,38,95,45.7
C,36,50,1,38,100,46.1
C,36,50,1,38,105,46.7
C,36,50,1,38,110,47.2
C,36,50,1,38,115,7.2
C,36,50,1,41,85,44.3
C,36,50,1,41,90,44.8
C,36,50,1,41,95,45.5
C,36,50,1,41,100,46.0
C,36,50,1,41,105,46.4
C,36,50,1,41,110,15.3
C,36,50,1,41,115,16.4
C,39,50,1,35,85,43.5
C,39,50,1,35,90,44.2
C,39,50,1,35,95,44.8
C,39,50,1,35,100,45.5
C,39,50,1,35,105,46.2
C,39,50,1,35,110,46.7
C,39,50,1,35,115,47.2
C,39,50,1,38,85,44.5
C,39,50,1,38,90,45.2
C,39,50,1,38,95,45.7
C,39,50,1,38,100,46.3
C,39,50,1,38,105,46.9
C,39,50,1,38,110,47.5
C,39,50,1,38,115,7.2
C,39,50,1,41,85,44.6
C,39,50,1,41,90,45.3
C,39,50,1,41,95,45.8
C,39,50,1,41,100,46.4
C,39,50,1,41,105,46.8
C,39,50,1,41,110,15.3
C,39,50,1,41,115,16.4
C,42,50,1,35,85,43.5
C,42,50,1,35,90,44.2
C,42,50,1,35,95,44.8
C,42,50,1,35,100,45.4
C,42,50,1,35,105,46.0
C,42,50,1,35,110,46.6
C,42,50,1,35,115,47.1
C,42,50,1,38,85,44.5
C,42,50,1,38,90,45.3
C,42,50,1,38,95,45.7
C,42,50,1,38,100,46.4
C,42,50,1,38,105,47.1
C,42,50,1,38,110,47.5
C,42,50,1,38,115,7.2
C,42,50,1,41,85,44.7
C,42,50,1,41,90,45.5
C,42,50,1,41,95,46.0
C,42,50,1,41,100,46.6
C,42,50,1,41,105,47.0
C,42,50,1,41,110,15.3
C,42,50,1,41,115,16.4
C,45,50,1,35,85,43.2
C,45,50,1,35,90,43.7
C,45,50,1,35,95,44.4
C,45,50,1,35,100,45.1
C,45,50,1,35,105,45.7
C,45,50,1,35,110,46.2
C,45,50,1,35,115,47.0
C,45,50,1,38,85,44.6
C,45,50,1,38,90,45.2
C,45,50,1,38,95,45.7
C,45,50,1,38,100,46.4
C,45,50,1,38,105,47.1
C,45,50,1,38,110,47.5
C,45,50,1,38,115,7.2
C,45,50,1,41,85,45.0
C,45,50,1,41,90,45.6
C,45,50,1,41,95,46.1
C,45,50,1,41,100,46.7
C,45,50,1,41,105,47.2
C,45,50,1,41,110,15.3
C,45,50,1,41,115,16.4
C,48,50,1,35,85,42.9
C,48,50,1,35,90,43.4
C,48,50,1,35,95,44.1
C,48,50,1,35,100,44.8
C,48,50,1,35,105,45.4
C,48,50,1,35,110,46.0
C,48,50,1,35,115,46.6
C,48,50,1,38,85,44.4
C,48,50,1,38,90,45.0
C,48,50,1,38,95,45.7
C,48,50,1,38,100,46.2
C,48,50,1,38,105,47.0
C,48,50,1,38,110,47.4
C,48,50,1,38,115,7.2
C,48,50,1,41,85,45.1
C,48,50,1,41,90,45.7
C,48,50,1,41,95,46.3
C,48,50,1,41,100,47.0
C,48,50,1,41,105,47.5
C,48,50,1,41,110,15.3
C,48,50,1,41,115,16.4
C,51,50,1,35,85,42.5
C,51,50,1,35,90,43.0
C,51,50,1,35,95,43.7
C,51,50,1,35,100,44.2
C,51,50,1,35,105,44.9
C,51,50,1,35,110,45.5
C,51,50,1,35,115,46.1
C,51,50,1,38,85,44.4
C,51,50,1,38,90,45.0
C,51,50,1,38,95,45.5
C,51,50,1,38,100,46.2
C,51,50,1,38,105,46.8
C,51,50,1,38,110,47.5
C,51,50,1,38,115,7.2
C,51,50,1,41,85,45.2
C,51,50,1,41,90,45.8
C,51,50,1,41,95,46.4
C,51,50,1,41,100,47.1
C,51,50,1,41,105,47.6
C,51,50,1,41,110,15.3
C,51,50,1,41,115,16.4
C,54,50,1,35,85,42.0
C,54,50,1,35,90,42.5
C,54,50,1,35,95,43.3
C,54,50,1,35,100,43.8
C,54,50,1,35,105,44.5
C,54,50,1,35,110,45.1
C,54,50,1,35,115,45.5
C,54,50,1,38,85,44.2
C,54,50,1,38,90,44.8
C,54,50,1,38,95,45.4
C,54,50,1,38,100,46.0
C,54,50,1,38,105,46.8
C,54,50,1,38,110,47.2
C,54,50,1,38,115,47.8
C,54,50,1,41,85,45.2
C,54,50,1,41,90,45.8
C,54,50,1,41,95,46.4
C,54,50,1,41,100,47.2
C,54,50,1,41,105,47.7
C,54,50,1,41,110,15.3
C,54,50,1,41,115,16.4
C,57,50,1,35,85,41.6
C,57,50,1,35,90,42.0
C,57,50,1,35,95,42.7
C,57,50,1,35,100,43.3
C,57,50,1,35,105,43.8
C,57,50,1,35,110,44.4
C,57,50,1,35,115,45.1
C,57,50,1,38,85,44.0
C,57,50,1,38,90,44.6
C,57,50,1,38,95,45.2
C,57,50,1,38,100,45.8
C,57,50,1,38,105,46.4
C,57,50,1,38,110,46.9
C,57,50,1,38,115,47.6
C,57,50,1,41,85,45.3
C,57,50,1,41,90,45.8
C,57,50,1,41,95,46.4
C,57,50,1,41,100,47.1
C,57,50,1,41,105,47.7
C,57,50,1,41,110,15.3
C,57,50,1,41,115,16.4
C,60,50,1,35,85,41.0
C,60,50,1,35,90,41.6
C,60,50,1,35,95,42.2
C,60,50,1,35,100,42.7
C,60,50,1,35,105,43.2
C,60,50,1,35,110,43.7
C,60,50,1,35,115,44.4
C,60,50,1,38,85,43.8
C,60,50,1,38,90,44.4
C,60,50,1,38,95,45.0
C,60,50,1,38,100,45.5
C,60,50,1,38,105,46.2
C,60,50,1,38,110,46.7
C,60,50,1,38,115,47.2
C,60,50,1,41,85,45.2
C,60,50,1,41,90,45.9
C,60,50,1,41,95,46.3
C,60,50,1,41,100,47.1
C,60,50,1,41,105,47.6
C,60,50,1,41,110,48.1
C,60,50,1,41,115,16.4
C,63,50,1,35,85,40.6
C,63,50,1,35,90,40.9
C,63,50,1,35,95,41.5
C,63,50,1,35,100,41.9
C,63,50,1,35,105,42.4
C,63,50,1,35,110,43.1
C,63,50,1,35,115,10.5
C,63,50,1,38,85,43.5
C,63,50,1,38,90,44.1
C,63,50,1,38,95,44.7
C,63,50,1,38,100,45.1
C,63,50,1,38,105,46.0
C,63,50,1,38,110,46.5
C,63,50,1,38,115,47.0
C,63,50,1,41,85,45.2
C,63,50,1,41,90,45.7
C,63,50,1,41,95,46.3
C,63,50,1,41,100,46.9
C,63,50,1,41,105,47.5
C,63,50,1,41,110,48.0
C,63,50,1,41,115,16.4
C,66,50,1,35,85,39.9
C,66,50,1,35,90,40.2
C,66,50,1,35,95,40.8
C,66,50,1,35,100,41.1
C,66,50,1,35,105,41.7
C,66,50,1,35,110,42.2
C,66,50,1,35,115,9.8
C,66,50,1,38,85,43.3
C,66,50,1,38,90,43.7
C,66,50,1,38,95,44.4
C,66,50,1,38,100,44.7
C,66,50,1,38,105,45.5
C,66,50,1,38,110,46.0
C,66,50,1,38,115,46.5
C,66,50,1,41,85,45.0
C,66,50,1,41,90,45.6
C,66,50,1,41,95,46.1
C,66,50,1,41,100,46.9
C,66,50,1,41,105,47.3
C,66,50,1,41,110,47.8
C,66,50,1,41,115,16.4
C,69,50,1,35,85,39.3
C,69,50,1,35,90,39.4
C,69,50,1,35,95,39.8
C,69,50,1,35,100,40.2
C,69,50,1,35,105,40.7
C,69,50,1,35,110,10.9
C,69,50,1,35,115,9.0
C,69,50,1,38,85,42.9
C,69,50,1,38,90,43.3
C,69,50,1,38,95,44.0
C,69,50,1,38,100,44.3
C,69,50,1,38,105,45.1
C,69,50,1,38,110,45.6
C,69,50,1,38,115,46.1
C,69,50,1,41,85,44.9
C,69,50,1,41,90,45.5
C,69,50,1,41,95,46.0
C,69,50,1,41,100,46.6
C,69,50,1,41,105,47.2
C,69,50,1,41,110,47.8
C,69,50,1,41,115,16.4
C,72,50,1,35,85,38.5
C,72,50,1,35,90,38.6
C,72,50,1,35,95,39.0
C,72,50,1,35,100,39.3
C,72,50,1,35,105,39.7
C,72,50,1,35,110,10.2
C,72,50,1,35,115,9.0
C,72,50,1,38,85,42.6
C,72,50,1,38,90,43.1
C,72,50,1,38,95,43.5
C,72,50,1,38,100,43.9
C,72,50,1,38,105,44.7
C,72,50,1,38,110,45.2
C,72,50,1,38,115,45.7
C,72,50,1,41,85,44.7
C,72,50,1,41,90,45.4
C,72,50,1,41,95,45.9
C,72,50,1,41,100,46.5
C,72,50,1,41,105,46.9
C,72,50,1,41,110,47.5
C,72,50,1,41,115,16.4
C,75,50,1,35,85,37.8
C,75,50,1,35,90,37.7
C,75,50,1,35,95,38.1
C,75,50,1,35,100,38.2
C,75,50,1,35,105,11.3
C,75,50,1,35,110,9.5
C,75,50,1,35,115,8.2
C,75,50,1,38,85,42.1
C,75,50,1,38,90,42.6
C,75,50,1,38,95,43.0
C,75,50,1,38,100,43.4
C,75,50,1,38,105,44.2
C,75,50,1,38,110,44.7
C,75,50,1,38,115,45.0
C,75,50,1,41,85,44.6
C,75,50,1,41,90,45.3
C,75,50,1,41,95,45.7
C,75,50,1,41,100,46.3
C,75,50,1,41,105,46.8
C,75,50,1,41,110,47.3
C,75,50,1,41,115,16.4
C,78,50,1,35,85,37.1
C,78,50,1,35,90,36.8
C,78,50,1,35,95,36.9
C,78,50,1,35,100,36.8
C,78,50,1,35,105,10.7
C,78,50,1,35,110,8.8
C,78,50,1,35,115,8.2
C,78,50,1,38,85,41.8
C,78,50,1,38,90,42.3
C,78,50,1,38,95,42.7
C,78,50,1,38,100,43.1
C,78,50,1,38,105,43.7
C,78,50,1,38,110,44.0
C,78,50,1,38,115,44.5
C,78,50,1,41,85,44.4
C,78,50,1,41,90,45.1
C,78,50,1,41,95,45.5
C,78,50,1,41,100,46.2
C,78,50,1,41,105,46.6
C,78,50,1,41,110,46.9
C,78,50,1,41,115,16.4
C,81,50,1,35,85,36.2
C,81,50,1,35,90,35.8
C,81,50,1,35,95,35.6
C,81,50,1,35,100,12.9
C,81,50,1,35,105,10.0
C,81,50,1,35,110,8.8
C,81,50,1,35,115,8.2
C,81,50,1,38,85,41.5
C,81,50,1,38,90,41.7
C,81,50,1,38,95,42.1
C,81,50,1,38,100,42.5
C,81,50,1,38,105,43.1
C,81,50,1,38,110,43.5
C,81,50,1,38,115,43.8
C,81,50,1,41,85,44.3
C,81,50,1,41,90,44.8
C,81,50,1,41,95,45.3
C,81,50,1,41,100,45.9
C,81,50,1,41,105,46.4
C,81,50,1,41,110,46.7
C,81,50,1,41,115,16.4
C,84,50,1,35,85,35.2
C,84,50,1,35,90,34.4
C,84,50,1,35,95,34.0
C,84,50,1,35,100,11.7
C,84,50,1,35,105,10.0
C,84,50,1,35,110,8.8
C,84,50,1,35,115,7.5
C,84,50,1,38,85,41.1
C,84,50,1,38,90,41.3
C,84,50,1,38,95,41.5
C,84,50,1,38,100,42.0
C,84,50,1,38,105,42.5
C,84,50,1,38,110,42.9
C,84,50,1,38,115,43.2
C,84,50,1,41,85,44.0
C,84,50,1,41,90,44.5
C,84,50,1,41,95,45.0
C,84,50,1,41,100,45.4
C,84,50,1,41,105,46.1
C,84,50,1,41,110,46.5
C,84,50,1,41,115,16.4
C,87,50,1,35,85,34.5
C,87,50,1,35,90,33.5
C,87,50,1,35,95,32.8
C,87,50,1,35,100,11.1
C,87,50,1,35,105,9.3
C,87,50,1,35,110,8.8
C,87,50,1,35,115,7.5
C,87,50,1,38,85,40.8
C,87,50,1,38,90,41.1
C,87,50,1,38,95,41.3
C,87,50,1,38,100,41.5
C,87,50,1,38,105,42.0
C,87,50,1,38,110,42.4
C,87,50,1,38,115,42.7
C,87,50,1,41,85,43.8
C,87,50,1,41,90,44.3
C,87,50,1,41,95,44.8
C,87,50,1,41,100,45.2
C,87,50,1,41,105,45.7
C,87,50,1,41,110,46.3
C,87,50,1,41,115,16.4
C,90,50,1,35,85,33.4
C,90,50,1,35,90,31.8
C,90,50,1,35,95,13.8
C,90,50,1,35,100,10.4
C,90,50,1,35,105,9.3
C,90,50,1,35,110,8.0
C,90,50,1,35,115,7.4
C,90,50,1,38,85,40.2
C,90,50,1,38,90,40.4
C,90,50,1,38,95,40.6
C,90,50,1,38,100,40.8
C,90,50,1,38,105,41.4
C,90,50,1,38,110,41.7
C,90,50,1,38,115,41.8
C,90,50,1,41,85,43.7
C,90,50,1,41,90,44.0
C,90,50,1,41,95,44.5
C,90,50,1,41,100,44.9
C,90,50,1,41,105,45.4
C,90,50,1,41,110,45.7
C,90,50,1,41,115,46.1
C,93,50,1,35,85,32.2
C,93,50,1,35,90,29.6
C,93,50,1,35,95,12.6
C,93,50,1,35,100,9.7
C,93,50,1,35,105,8.6
C,93,50,1,35,110,8.0
C,93,50,1,35,115,7.4
C,93,50,1,38,85,39.7
C,93,50,1,38,90,40.0
C,93,50,1,38,95,40.1
C,93,50,1,38,100,40.3
C,93,50,1,38,105,40.7
C,93,50,1,38,110,40.8
C,93,50,1,38,115,40.9
C,93,50,1,41,85,43.4
C,93,50,1,41,90,43.9
C,93,50,1,41,95,44.1
C,93,50,1,41,100,44.8
C,93,50,1,41,105,45.1
C,93,50,1,41,110,45.4
C,93,50,1,41,115,45.8
C,96,50,1,35,85,31.0
C,96,50,1,35,90,25.9
C,96,50,1,35,95,11.4
C,96,50,1,35,100,9.7
C,96,50,1,35,105,8.6
C,96,50,1,35,110,8.0
C,96,50,1,35,115,7.4
C,96,50,1,38,85,39.2
C,96,50,1,38,90,39.5
C,96,50,1,38,95,39.4
C,96,50,1,38,100,39.6
C,96,50,1,38,105,40.0
C,96,50,1,38,110,40.0
C,96,50,1,38,115,39.9
C,96,50,1,41,85,43.2
C,96,50,1,41,90,43.5
C,96,50,1,41,95,43.7
C,96,50,1,41,100,44.4
C,96,50,1,41,105,44.7
C,96,50,1,41,110,45.1
C,96,50,1,41,115,45.4
C,99,50,1,35,85,29.4
C,99,50,1,35,90,15.1
C,99,50,1,35,95,11.4
C,99,50,1,35,100,9.7
C,99,50,1,35,105,8.6
C,99,50,1,35,110,8.0
C,99,50,1,35,115,7.4
C,99,50,1,38,85,38.7
C,99,50,1,38,90,38.7
C,99,50,1,38,95,38.9
C,99,50,1,38,100,38.8
C,99,50,1,38,105,39.2
C,99,50,1,38,110,39.0
C,99,50,1,38,115,38.8
