,Weight,Elevators,theta,rou,result
28358,35,52,52,90,15.7
909,45,30,50,80,47.5
976,0,15,50,75,47.3
6860,18,20,41,95,38.4
20738,63,58,41,85,44.2
6577,81,18,35,115,4.8
27235,95,37,48,85,45.8
10950,93,30,38,105,9.5
26278,10,28,52,70,44.5
18555,57,52,41,90,45.6
10827,75,30,41,85,35.5
28203,80,49,48,65,43.3
9648,9,28,38,105,47.3
10939,93,30,35,85,9.5
14319,66,40,35,85,29.6
25216,95,13,48,70,35.7
2528,42,48,43,100,47.0
11303,42,32,38,85,38.9
3642,69,10,38,105,7.2
16644,90,46,41,90,42.9
4986,57,14,38,105,8.0
23743,84,66,41,95,44.9
17927,69,50,41,100,46.6
27962,80,46,52,90,15.7
4500,90,12,38,90,8.7
9827,36,28,35,90,11.1
19880,42,56,41,100,44.5
8799,93,24,35,95,6.6
12442,0,36,38,110,6.8
3247,12,10,41,90,17.9
27114,45,37,48,80,46.9
7864,60,22,38,110,8.2
21621,87,60,41,90,45.0
14106,33,40,41,105,48.5
29275,0,64,48,85,3.4
26590,35,31,52,70,46.1
4068,27,12,41,100,12.9
27280,10,40,48,70,36.6
14054,27,40,38,90,45.8
28859,35,58,52,75,28.1
6597,84,18,35,110,5.5
3800,93,10,35,90,6.3
6996,39,20,35,110,6.3
9599,3,28,35,105,46.0
6811,12,20,38,95,31.5
21415,57,60,41,110,15.3
25365,50,16,52,65,44.0
9593,0,28,41,110,15.3
14242,54,40,38,85,41.7
6216,30,18,35,95,7.3
10543,36,30,35,100,9.0
28642,50,55,52,70,36.5
3287,18,10,38,115,7.2
22595,24,64,35,95,37.7
19059,27,54,41,90,40.9
27664,65,43,48,70,44.7
6949,33,20,35,85,10.1
14553,99,40,35,100,7.6
11465,66,32,35,90,9.8
12126,57,34,38,105,33.7
27908,60,46,48,90,46.9
2327,59,60,43,105,45.5
26931,75,34,48,65,44.2
20485,27,58,38,115,7.2
5779,69,16,35,115,4.8
4564,99,12,38,95,8.3
6927,27,20,41,115,16.4
7360,90,20,38,110,7.4
26843,35,34,52,75,45.9
23196,6,66,41,90,12.8
21094,12,60,38,115,7.2
26029,10,25,52,85,1.3
21532,75,60,38,100,45.3
15069,69,42,41,90,44.1
11597,84,32,38,85,22.4
27488,95,40,48,90,46.6
3795,90,10,41,100,10.2
16851,18,48,38,110,6.8
12121,57,34,35,115,6.6
24685,94,71,38,115,46.1
10487,27,30,38,100,42.1
2824,20,27,43,95,47.3
24332,43,71,41,100,37.1
3322,24,10,35,115,4.8
4166,42,12,38,100,7.7
5956,93,16,41,90,14.8
28049,15,49,48,75,30.1
16601,84,46,41,85,43.3
5666,51,16,41,110,15.3
28779,5,58,48,65,9.0
13859,0,40,35,90,43.4
18933,9,54,41,90,28.1
10574,39,30,38,115,7.2
6690,96,18,41,85,18.1
26913,65,34,52,65,45.4
26026,10,25,52,70,46.2
26284,15,28,48,70,45.9
14527,93,40,41,110,39.1
5695,57,16,35,115,5.6
12108,54,34,41,85,42.6
24449,61,71,38,90,42.2
27116,45,37,48,90,14.8
15591,42,44,38,110,47.7
17465,3,50,41,100,6.3
22538,15,64,38,90,27.7
11983,36,34,41,90,45.6
27696,75,43,52,80,46.5
9594,0,28,41,115,16.4
17016,42,48,38,95,45.9
302,35,30,40,100,43.1
20120,78,56,35,110,42.7
16079,9,46,41,100,39.0
28855,35,58,48,85,34.0
14042,24,40,41,100,47.8
5409,15,16,41,85,33.9
28872,40,58,52,80,0.4
4003,18,12,41,90,20.3
3256,15,10,35,100,6.0
8718,81,24,35,110,5.5
15412,18,44,35,90,44.9
19034,24,54,38,105,42.7
19318,66,54,35,90,42.0
25944,80,22,52,80,45.4
646,80,55,40,105,46.1
21447,63,60,38,95,44.9
23051,87,64,41,100,45.9
21796,12,62,35,90,31.0
10829,75,30,41,95,33.2
23605,66,66,35,105,44.8
14546,96,40,41,100,38.7
5941,93,16,35,85,7.5
19351,69,54,38,115,47.0
16784,9,48,38,90,39.5
8342,27,24,38,85,33.9
8779,90,24,35,100,6.8
4032,24,12,35,95,6.5
20164,84,56,38,85,42.7
11486,69,32,35,90,9.2
25170,75,13,48,80,35.6
17654,30,50,41,100,45.0
21297,42,60,35,115,45.6
4339,66,12,41,90,14.2
766,100,25,50,95,43.3
179,70,55,30,100,5.7
17389,96,48,35,105,8.6
24870,55,10,48,80,34.5
2376,50,47,43,100,47.6
1061,70,55,45,100,47.1
7756,45,22,38,95,12.9
21572,81,60,38,90,43.8
18303,21,52,41,90,40.0
18083,93,50,35,110,8.0
8354,27,24,41,110,15.3
1267,35,45,40,105,47.7
17278,78,48,41,110,46.6
6368,51,18,38,85,13.4
13486,48,38,35,115,8.2
12403,96,34,41,90,34.1
26644,60,31,48,70,45.1
13748,84,38,41,95,39.5
20574,39,58,41,105,42.9
13897,3,40,41,110,15.3
27686,70,43,52,90,15.7
1641,92,40,43,110,43.2
17876,63,50,38,90,44.1
25772,10,22,48,90,14.8
880,60,55,50,85,42.9
9590,0,28,41,95,48.3
7706,39,22,35,90,8.5
15895,87,44,35,90,12.3
17647,30,50,38,100,45.7
26522,5,31,52,90,15.7
12249,75,34,38,90,27.2
15301,0,44,41,95,31.8
2523,42,47,43,100,47.3
1195,80,45,40,115,44.1
22028,45,62,35,95,43.7
25363,50,16,48,85,40.1
12326,87,34,35,90,9.2
2049,74,60,43,105,46.8
24109,76,68,35,105,44.6
11345,48,32,38,85,37.1
24181,85,68,38,115,46.4
28496,95,52,48,90,46.9
16467,66,46,35,115,8.2
298,40,65,40,100,40.2
11201,27,32,38,100,44.0
13375,33,38,35,85,41.0
19393,75,54,38,115,46.3
3506,51,10,35,90,6.3
19219,51,54,38,85,44.2
9300,60,26,41,115,16.4
1009,95,90,45,105,39.6
15799,72,44,38,100,40.8
14584,0,42,38,115,7.2
1504,0,5,55,45,40.6
18192,6,52,38,95,31.8
11187,24,32,41,100,47.7
23519,54,66,35,95,43.4
1661,92,45,43,110,45.8
12127,57,34,38,110,15.1
20100,75,56,35,115,43.8
23747,84,66,41,115,16.4
26171,70,25,52,75,46.3
13422,39,38,35,110,10.2
13480,48,38,35,85,36.0
14564,99,40,41,85,39.0
8303,21,24,38,100,35.0
21598,84,60,38,115,46.5
23675,75,66,38,105,45.5
19068,30,54,35,100,44.8
28922,60,58,52,90,15.7
28040,10,49,48,90,14.8
8945,12,26,35,90,36.4
23048,87,64,41,85,44.0
14522,93,40,41,85,39.9
27221,90,37,48,75,45.1
13365,30,38,38,105,47.2
12765,45,36,41,115,16.4
5338,6,16,35,115,6.4
4849,39,14,35,85,8.2
6883,21,20,41,105,7.5
23053,87,64,41,110,47.0
14302,63,40,35,105,8.5
26996,100,34,48,90,45.1
7470,3,22,41,100,6.3
14315,63,40,41,100,45.0
2650,36,35,43,100,48.2
11584,81,32,41,90,35.3
22853,60,64,38,90,43.7
13139,99,36,41,95,34.3
7778,48,22,38,100,10.6
11020,0,32,41,105,7.5
16783,9,48,38,85,39.3
18167,3,52,35,110,30.6
3054,12,32,43,95,48.2
17929,69,50,41,110,47.8
16731,0,48,41,105,7.5
18655,72,52,38,100,44.5
22642,30,64,38,85,37.8
28550,10,55,52,90,15.7
20307,3,58,35,100,22.0
8197,6,24,38,95,43.6
8278,18,24,35,115,7.4
17775,48,50,38,110,47.4
1339,85,60,55,75,40.2
11336,45,32,41,110,15.3
8599,63,24,38,110,8.2
22962,75,64,38,110,46.3
15688,57,44,35,105,13.2
29128,45,61,48,70,34.4
17263,78,48,35,105,10.0
8747,84,24,38,115,7.6
27269,5,40,48,75,33.4
6403,57,18,35,85,8.2
10515,30,30,41,100,45.9
9315,63,26,41,85,34.1
23789,90,66,41,115,47.2
13495,48,38,41,90,45.4
9657,9,28,41,115,16.4
23773,90,66,35,105,43.5
4380,72,12,41,85,15.5
2115,60,37,43,105,46.4
18363,30,52,38,110,45.8
24306,40,71,38,110,38.2
7339,87,20,38,110,7.4
11435,60,32,38,115,10.0
14317,63,40,41,110,45.7
6429,60,18,35,110,5.5
33,10,75,30,60,26.3
2612,34,28,43,100,45.8
1663,94,45,43,110,45.5
3381,33,10,35,95,6.5
17188,66,48,38,115,45.8
26570,25,31,52,90,15.7
3620,66,10,38,100,7.7
1147,10,15,45,90,41.6
5179,84,14,41,90,14.2
23523,54,66,35,115,45.1
29164,60,61,48,70,38.4
23050,87,64,41,95,45.2
17303,84,48,35,95,13.2
25369,50,16,52,85,1.3
3026,16,26,43,95,47.4
2407,56,54,43,100,46.5
21557,78,60,41,85,44.4
2532,40,49,43,100,46.4
15165,84,42,35,115,6.6
2907,30,40,43,95,47.5
14662,12,42,38,85,44.2
13092,93,36,38,105,11.0
28748,95,55,48,90,46.2
184,70,80,30,100,41.6
15325,3,44,41,110,15.3
5777,69,16,35,105,5.3
12179,66,34,35,90,10.5
13074,90,36,41,85,37.7
13272,18,38,35,95,45.5
5496,27,16,41,100,19.2
20869,81,58,41,110,47.4
3875,0,12,38,115,7.2
3534,54,10,38,90,8.7
8106,96,22,35,95,6.6
29135,45,61,52,75,31.2
21340,48,60,38,85,43.0
16474,66,46,38,115,44.8
4817,33,14,38,100,8.5
275,50,60,40,100,44.6
6354,48,18,41,85,26.3
16379,54,46,35,95,41.4
16054,6,46,38,115,7.2
11866,21,34,35,100,43.3
20060,69,56,38,90,44.3
27336,30,40,52,80,0.4
6499,69,18,38,110,7.4
17923,69,50,38,115,46.1
16346,48,46,38,105,46.8
8586,60,24,41,115,16.4
768,100,35,50,95,47.0
7393,96,20,35,100,6.0
28391,50,52,52,75,39.6
14621,6,42,38,90,42.8
209,85,95,35,100,40.2
14226,51,40,38,110,44.5
19329,66,54,38,110,46.8
14230,51,40,41,95,46.0
8208,6,24,41,115,16.4
978,0,25,50,75,45.7
12481,6,36,38,95,46.6
11090,12,32,35,105,45.6
22749,45,64,38,95,42.3
8400,36,24,35,95,8.0
21284,39,60,41,85,40.8
21815,12,62,41,115,16.4
17557,18,50,35,105,44.4
14002,18,40,41,110,15.3
10002,60,28,38,90,20.7
24097,73,68,38,115,46.3
13252,15,38,35,100,46.6
22746,45,64,35,115,44.5
6046,6,18,35,85,13.0
20499,30,58,35,115,43.7
21395,54,60,41,115,16.4
6013,0,18,38,95,36.3
27177,70,37,52,65,45.0
78,20,80,30,100,26.5
17140,60,48,38,85,43.5
15630,48,44,38,95,45.1
5727,60,16,41,100,13.0
18128,99,50,38,90,38.7
2001,76,50,43,105,47.5
18342,27,52,38,110,45.1
27924,65,46,52,80,45.1
2894,28,38,43,95,47.7
2472,40,37,43,100,48.1
3942,9,12,41,100,17.1
26366,45,28,52,90,15.7
23589,63,66,38,95,44.0
10713,60,30,35,110,6.4
22481,6,64,41,85,14.3
19996,60,56,38,85,43.9
26583,35,31,48,65,45.2
3537,54,10,38,105,7.2
24979,100,10,48,85,30.2
23434,42,66,35,90,41.5
8873,0,26,38,115,7.2
6072,9,18,35,110,6.4
21930,30,62,38,95,39.5
14107,33,40,41,110,15.3
25842,40,22,48,80,45.3
10753,66,30,35,100,7.5
2920,20,43,43,95,44.8
20758,66,58,38,115,47.3
9069,27,26,41,115,16.4
19354,69,54,41,95,46.2
8340,27,24,35,110,7.2
19570,0,56,35,90,22.6
20340,6,58,41,90,18.4
3085,14,38,43,95,46.2
1229,60,75,40,110,41.3
16089,12,46,35,115,6.4
1979,70,46,43,105,47.6
3111,16,43,43,95,43.6
27180,70,37,52,80,47.3
8567,60,24,35,90,7.8
26294,15,28,52,90,15.7
1583,90,43,43,110,45.1
11879,21,34,41,95,47.7
26120,50,25,48,90,46.2
25512,5,19,52,80,0.4
22017,42,62,38,110,43.6
29195,70,61,52,75,38.6
20329,6,58,35,105,25.3
29092,30,61,48,70,27.6
27714,85,43,48,80,46.1
4357,69,12,38,110,6.5
3084,12,38,43,95,45.7
25785,15,22,52,65,46.6
21237,33,60,38,95,41.5
22338,87,62,41,105,46.6
6594,84,18,35,95,6.6
27129,50,37,52,65,44.4
23535,54,66,41,105,42.8
28387,50,52,48,85,43.4
22760,45,64,41,115,16.4
19027,24,54,35,105,44.0
18616,66,52,38,115,47.1
5318,3,16,38,85,29.6
19896,45,56,38,110,46.4
16919,27,48,41,100,45.3
18589,63,52,38,85,43.7
27451,80,40,48,85,46.9
16500,69,46,41,105,46.6
15585,42,44,35,115,45.7
3216,9,10,35,110,5.5
25057,25,13,52,85,1.3
14276,57,40,41,115,16.4
193,80,75,30,100,7.2
26152,65,25,48,70,43.5
23552,57,66,41,85,41.7
17667,33,50,38,95,45.4
17886,63,50,41,105,47.5
14915,48,42,38,90,44.0
28734,90,55,48,80,44.9
16049,6,46,38,90,39.5
24413,55,71,41,85,39.4
5524,33,16,35,100,6.7
28026,5,49,48,80,18.8
14571,0,42,35,85,41.4
13821,96,38,35,110,6.4
5349,6,16,41,100,35.7
21046,6,60,38,85,21.7
24961,90,10,52,85,38.4
6323,45,18,35,105,6.2
9233,51,26,41,95,35.5
17793,51,50,38,95,45.5
10619,45,30,41,95,42.0
16348,48,46,38,115,7.2
4784,27,14,41,110,15.3
648,80,65,40,105,46.0
19509,93,54,35,100,12.9
18670,75,52,35,105,40.3
2769,30,17,43,95,33.4
12754,45,36,38,95,41.8
28362,40,52,48,80,40.6
5036,63,14,41,110,9.9
1895,88,57,43,105,47.3
21436,60,60,41,110,46.5
25716,90,19,52,80,43.5
5457,21,16,41,115,16.4
29253,95,61,52,65,40.1
220,85,75,30,120,5.6
28693,70,55,52,85,1.3
24917,75,10,48,75,33.8
17857,60,50,38,100,45.5
8265,15,24,41,85,44.1
17522,12,50,38,105,39.9
11656,93,32,35,100,6.8
15822,75,44,38,110,40.7
23850,99,66,41,105,46.2
17683,36,50,35,105,46.2
28513,100,52,52,85,46.2
9391,75,26,35,115,5.7
6414,57,18,38,105,8.0
4014,21,12,35,110,5.5
10424,18,30,38,100,45.2
26671,70,31,48,85,46.2
12320,84,34,41,95,35.8
24486,67,71,35,100,43.8
657,85,60,43,105,47.1
25008,5,13,52,80,0.4
15018,63,42,35,115,7.4
12673,33,36,38,110,46.3
12071,48,34,41,110,15.3
2893,26,38,43,95,47.7
1669,92,47,43,110,46.3
3226,9,10,41,90,18.8
6033,3,18,38,90,34.6
10706,57,30,41,110,15.3
18960,15,54,35,85,39.8
7602,24,22,35,95,8.7
26034,15,25,48,80,47.9
68,20,30,30,100,5.7
20153,81,56,41,100,46.4
15428,18,44,41,100,45.1
16692,99,46,35,85,17.1
24576,79,71,38,95,43.9
23247,15,66,35,100,29.1
14862,39,42,41,105,48.3
14972,57,42,35,95,36.5
27300,15,40,52,80,0.4
16491,69,46,38,95,42.5
24584,79,71,41,100,44.3
4152,39,12,41,100,12.3
11061,6,32,41,100,48.4
13590,63,38,35,110,7.2
9584,0,28,38,100,48.2
26885,55,34,48,75,46.2
22769,48,64,38,90,42.4
15269,99,42,35,110,7.2
14514,93,40,35,115,6.6
26515,5,31,48,85,3.4
4556,99,12,35,90,6.4
877,60,40,50,85,47.5
2015,74,53,43,105,47.7
22105,54,62,41,95,43.6
26164,70,25,48,70,43.2
7658,30,22,41,95,36.6
12090,51,34,41,100,44.0
28174,65,49,52,70,42.6
17704,39,50,35,105,46.2
5580,39,16,41,100,15.4
13093,93,36,38,110,9.8
4695,15,14,41,85,29.5
15213,90,42,38,110,12.6
9562,99,26,38,95,10.4
21289,39,60,41,110,15.3
5355,9,16,35,95,8.0
6822,12,20,41,115,16.4
5313,3,16,35,95,8.7
16995,39,48,38,95,45.9
29220,80,61,52,80,41.0
19480,87,54,41,95,45.4
4102,33,12,38,95,9.0
15760,66,44,38,115,43.6
1163,100,65,40,115,46.7
8007,81,22,38,90,11.4
23386,33,66,41,95,35.7
20057,69,56,35,110,44.4
16988,39,48,35,95,44.7
19765,27,56,38,85,41.1
10318,3,30,38,95,47.5
20368,12,58,35,90,34.2
17187,66,48,38,110,45.5
8689,75,24,41,105,15.7
5822,75,16,38,85,11.1
28463,80,52,52,75,43.8
28498,95,52,52,70,43.6
8201,6,24,38,115,7.2
12105,54,34,38,105,36.1
1718,93,59,43,110,47.7
23272,18,66,38,85,28.8
16027,3,46,38,85,37.1
12131,57,34,41,95,42.4
24977,100,10,48,75,32.5
26580,30,31,52,80,0.4
22065,48,62,41,105,43.4
11591,84,32,35,90,8.5
11644,90,32,38,110,9.0
14079,30,40,38,110,48.1
8193,6,24,35,110,8.8
3058,10,33,43,95,47.8
10868,81,30,38,115,8.4
13189,6,38,35,100,46.6
1753,81,43,43,105,45.8
16918,27,48,41,95,44.8
4283,60,12,35,90,6.4
18634,69,52,38,100,44.9
17270,78,48,38,105,42.7
2991,16,19,43,95,41.9
22579,21,64,38,85,33.0
3562,57,10,41,90,13.6
6940,30,20,38,110,9.0
1490,0,5,55,55,42.9
24100,73,68,41,95,44.0
15074,69,42,41,115,16.4
23285,18,66,41,115,16.4
5569,39,16,35,115,5.6
12955,75,36,35,85,12.5
11707,99,32,38,110,8.2
12911,66,36,41,110,42.4
23684,75,66,41,115,16.4
16915,27,48,38,115,7.2
20197,87,56,41,110,47.1
5362,9,16,38,95,14.6
20445,21,58,41,90,34.0
9504,90,26,41,85,27.7
10080,72,28,35,95,7.3
2592,30,25,43,100,44.4
5823,75,16,38,90,10.1
14628,6,42,41,90,40.8
12544,15,36,38,95,46.9
7838,57,22,38,85,15.6
2780,28,19,43,95,37.7
12411,99,34,35,95,7.4
22513,12,64,35,105,27.0
28751,95,55,52,75,43.6
6250,33,18,41,90,28.7
23108,96,64,38,105,45.0
21776,9,62,35,95,26.9
650,80,75,40,105,44.0
28789,5,58,52,85,1.3
2065,79,53,43,105,47.6
6478,66,18,38,110,7.4
3423,39,10,35,95,6.5
8640,69,24,38,105,8.8
28415,60,52,52,75,41.4
11642,90,32,38,100,11.3
6438,60,18,41,85,23.3
16761,6,48,35,115,6.4
8332,24,24,41,105,7.5
9314,63,26,38,115,8.4
19554,99,54,35,115,7.5
10144,81,28,35,100,6.8
13378,33,38,35,100,42.4
5170,84,14,35,115,4.8
3933,9,12,38,90,12.0
7374,93,20,35,110,5.5
10763,66,30,38,115,8.4
6543,75,18,41,85,20.4
14371,72,40,38,100,36.9
11484,66,32,41,115,16.4
1613,90,73,43,110,45.4
21482,69,60,35,95,43.4
11670,93,32,41,100,28.5
7329,87,20,35,95,6.6
24214,91,68,35,105,43.6
15564,39,44,35,115,46.2
2817,30,25,43,95,44.1
13311,21,38,41,115,16.4
12133,57,34,41,105,42.9
14044,24,40,41,110,15.3
26827,30,34,48,85,47.7
9880,42,28,38,110,11.9
27084,30,37,52,80,0.4
13650,72,38,35,95,9.5
25846,40,22,52,70,46.6
27485,95,40,48,75,44.9
20362,9,58,41,95,21.6
5174,84,14,38,100,7.7
4351,69,12,35,115,4.8
6022,0,18,41,105,7.5
23670,75,66,35,115,45.6
4559,99,12,35,105,5.3
23100,96,64,35,100,41.6
18398,36,52,35,110,46.6
9845,36,28,41,110,15.3
8255,15,24,35,105,8.5
6491,69,18,35,105,6.1
20551,36,58,41,95,41.4
3760,87,10,35,100,5.9
16970,36,48,35,110,46.8
11394,54,32,41,85,41.5
1228,60,70,40,110,43.4
11135,18,32,38,85,44.7
19860,39,56,41,105,44.4
4347,69,12,35,95,5.8
732,100,85,43,110,43.1
10501,30,30,35,100,10.4
18958,12,54,41,110,15.3
7885,63,22,38,110,8.2
12176,63,34,41,110,41.2
13503,51,38,35,95,32.8
11620,87,32,38,95,13.5
22761,48,64,35,85,42.2
15589,42,44,38,100,46.4
23832,99,66,35,85,40.2
19797,30,56,41,105,41.7
2614,38,28,43,100,45.0
25050,25,13,48,80,41.1
28473,85,52,52,65,42.3
6377,51,18,41,95,18.3
10309,3,30,35,85,44.4
500,65,55,40,105,46.8
3719,81,10,35,105,5.3
14457,84,40,38,110,11.9
24810,30,10,48,80,37.1
15613,45,44,38,115,7.2
18881,3,54,35,110,27.2
6981,36,20,38,105,9.5
14438,81,40,41,85,41.5
24003,61,68,35,100,44.0
5638,48,16,38,110,7.4
10555,36,30,41,90,43.7
5005,60,14,38,95,9.0
7611,24,22,38,105,12.9
24660,91,71,38,95,44.1
18550,57,52,38,100,45.9
23876,43,68,35,95,41.6
4512,90,12,41,115,8.6
19624,6,56,38,115,7.2
19851,39,56,38,95,44.3
18702,78,52,41,90,45.2
9967,54,28,41,90,38.0
13638,69,38,38,105,35.1
8564,57,24,41,110,15.3
8045,87,22,35,105,6.2
21422,60,60,35,110,45.9
10910,87,30,38,115,7.6
25291,20,16,48,85,3.4
17126,57,48,41,85,45.3
25970,90,22,52,90,15.7
2545,46,51,43,100,46.5
10111,75,28,38,110,9.0
17306,84,48,35,110,8.0
29415,60,64,48,65,36.8
5244,93,14,41,100,11.0
17831,57,50,35,110,44.4
804,85,35,50,90,47.5
9812,33,28,38,85,37.4
2553,42,53,43,100,45.2
19094,33,54,38,90,43.8
4395,75,12,38,90,8.7
27567,25,43,48,65,39.8
11159,21,32,38,100,45.7
9570,99,26,41,100,16.0
17347,90,48,35,105,8.6
1911,84,59,43,105,47.1
23354,30,66,35,110,39.4
10952,93,30,38,115,7.6
7653,30,22,38,105,11.6
26361,45,28,52,65,46.0
12286,81,34,35,100,7.6
14228,51,40,41,85,45.1
28284,5,52,52,80,0.4
16935,30,48,38,110,47.3
17322,87,48,35,85,32.2
8790,90,24,41,85,25.3
5832,75,16,41,100,12.3
25700,85,19,48,90,38.0
4755,24,14,38,105,8.7
27548,15,43,48,90,14.8
22448,3,64,35,95,17.6
1525,100,37,43,110,39.1
15849,78,44,41,105,44.8
20006,60,56,41,100,46.4
1434,30,30,55,65,44.8
17255,75,48,41,100,46.0
17386,96,48,35,90,13.4
15421,18,44,38,100,46.0
14151,42,40,35,85,40.0
14291,60,40,41,85,44.2
10538,33,30,41,110,15.3
21320,45,60,38,90,43.2
24021,64,68,35,85,42.3
20530,33,58,41,95,40.5
26133,55,25,52,65,45.6
10481,27,30,35,105,9.3
11960,33,34,38,115,7.2
20833,78,58,35,105,43.4
16147,21,46,35,90,44.8
28794,10,58,48,80,13.6
11978,36,34,38,100,42.8
20297,0,58,41,85,12.6
26187,80,25,48,65,42.1
14995,60,42,35,105,10.0
22461,3,64,41,90,11.7
12557,18,36,35,90,44.2
14828,36,42,35,110,45.3
29059,15,61,48,85,3.4
3750,84,10,41,85,14.4
26283,15,28,48,65,45.3
8360,30,24,35,105,7.0
21561,78,60,41,105,46.7
16488,69,46,35,115,8.2
3245,12,10,38,115,7.2
2646,38,34,43,100,47.8
28830,25,58,48,80,27.9
29219,80,61,52,75,40.2
20975,96,58,41,115,47.3
4099,33,12,35,115,5.6
26232,95,25,52,80,45.4
17726,42,50,35,110,46.6
26247,0,28,48,65,42.8
2642,30,34,43,100,48.4
8184,3,24,41,100,6.3
12833,57,36,35,105,8.5
27883,50,46,48,85,45.6
19359,72,54,35,85,40.5
16087,12,46,35,105,44.8
14393,75,40,38,105,35.3
21697,99,60,38,85,42.1
9710,18,28,38,100,43.5
26227,95,25,48,85,41.4
2399,56,52,43,100,47.0
16669,93,46,41,110,43.6
14758,24,42,41,110,15.3
22713,39,64,41,90,39.1
22006,42,62,35,90,42.9
2864,28,33,43,95,47.9
3398,33,10,41,110,15.3
7416,99,20,35,110,5.5
8978,15,26,38,115,7.2
497,65,40,40,105,43.4
4941,51,14,38,90,10.1
9886,42,28,41,105,41.3
26359,45,28,48,85,47.3
26360,45,28,48,90,14.8
18001,81,50,38,85,41.5
22219,72,62,35,105,44.6
13372,30,38,41,105,48.6
13008,81,36,38,105,12.3
10960,96,30,35,85,8.9
17975,78,50,35,95,36.9
9328,66,26,35,115,5.7
18382,33,52,38,100,45.5
4836,36,14,38,90,10.7
20413,18,58,35,105,38.1
28121,45,49,48,75,42.4
1285,20,30,40,105,47.3
15746,63,44,41,115,16.4
26844,35,34,52,80,0.4
23488,48,66,38,115,7.2
16006,0,46,38,85,33.8
21836,15,62,41,115,16.4
4190,45,12,38,115,7.2
19269,57,54,41,90,45.4
24407,55,71,38,90,41.2
24751,5,10,48,85,3.4
19387,75,54,38,85,43.0
3021,16,25,43,95,47.0
1179,90,55,40,115,46.4
29068,20,61,48,70,19.8
11139,18,32,38,105,47.2
20527,33,58,38,115,7.2
5570,39,16,38,85,13.4
20283,0,58,35,85,19.7
14743,24,42,35,105,46.8
26180,75,25,48,90,43.4
12005,39,34,41,95,45.6
9774,27,28,38,105,40.1
8105,96,22,35,90,7.1
6618,87,18,35,110,5.5
15973,96,44,41,95,41.3
15317,3,44,38,105,39.5
20147,81,56,38,105,45.1
294,40,45,40,100,47.2
10308,0,30,41,115,16.4
11278,39,32,35,100,9.7
8928,9,26,35,110,9.5
27512,0,43,48,90,14.8
13127,99,36,35,105,7.0
5240,93,14,38,115,6.7
16266,36,46,41,90,46.1
20736,63,58,38,110,46.8
26251,0,28,48,85,3.4
12262,78,34,35,85,11.3
4995,57,14,41,115,16.4
9676,12,28,41,105,7.5
11826,15,34,35,110,46.6
7924,69,22,38,95,10.4
10508,30,30,38,100,40.9
21242,33,60,41,85,39.0
10504,30,30,35,115,7.4
27237,95,37,52,65,44.9
26937,75,34,52,65,45.2
18937,9,54,41,110,15.3
19016,21,54,41,85,38.1
14879,42,42,41,85,45.8
6172,24,18,35,85,9.5
12696,36,36,41,85,45.6
19716,21,56,35,85,40.7
13971,15,40,38,95,46.4
3830,96,10,38,100,7.0
21712,0,62,35,90,16.6
23168,3,66,38,90,13.4
1100,40,30,45,95,47.2
9726,21,28,35,110,8.7
26947,80,34,48,85,46.1
10,10,40,35,50,26.1
4649,9,14,38,100,10.6
16704,99,46,38,110,15.1
22425,0,64,35,85,15.4
24411,55,71,38,110,42.6
14605,3,42,38,115,7.2
25368,50,16,52,80,0.4
25353,45,16,52,65,44.4
10435,21,30,35,85,37.9
9054,27,26,35,110,7.2
2144,68,42,43,105,47.0
6324,45,18,35,110,5.5
23288,21,66,35,95,34.5
10178,84,28,41,95,26.5
17795,51,50,38,105,46.8
15172,84,42,38,115,11.5
10644,48,30,41,115,16.4
3168,0,10,41,115,16.4
8729,81,24,41,95,19.8
17732,42,50,38,105,47.1
26492,100,28,48,90,42.6
9775,27,28,38,110,40.0
21585,84,60,35,85,40.6
25887,60,22,48,65,42.6
27393,55,40,52,65,43.8
3048,10,31,43,95,48.3
20253,96,56,38,110,43.6
3564,57,10,41,100,10.2
26847,40,34,48,65,44.8
14534,96,40,35,110,6.4
3072,18,35,43,95,47.8
12389,96,34,35,90,8.5
28032,5,49,52,80,0.4
9898,45,28,38,95,29.2
25963,90,22,48,85,40.3
26270,5,28,52,90,15.7
27821,25,46,48,75,39.3
8421,39,24,35,95,8.0
27229,90,37,52,85,47.9
29472,80,64,52,80,40.1
2530,46,48,43,100,47.3
11284,39,32,38,95,39.7
3274,18,10,35,85,7.5
4011,21,12,35,95,6.5
16702,99,46,38,100,34.3
276,50,65,40,100,42.8
19724,21,56,38,90,39.4
27647,55,43,52,75,44.5
2575,46,57,43,100,44.2
19527,96,54,35,85,35.4
4703,18,14,35,90,7.7
21742,3,62,38,100,15.8
359,20,55,40,100,38.3
23150,0,66,38,105,10.4
3093,10,40,43,95,43.6
19021,21,54,41,110,15.3
12487,6,36,41,90,45.5
16555,78,46,38,100,40.8
20296,0,58,38,115,7.2
7619,24,22,41,110,15.3
15080,72,42,35,110,8.0
28685,70,55,48,75,42.8
13327,24,38,41,90,46.9
14454,84,40,38,95,32.5
12831,57,36,35,95,10.8
21432,60,60,41,90,44.4
29191,70,61,48,85,42.4
21551,78,60,38,90,44.0
23435,42,66,35,95,42.0
18687,78,52,35,85,38.3
450,0,15,42,100,6.5
4508,90,12,41,95,11.3
15753,66,44,35,115,8.2
4312,63,12,38,95,8.2
19066,30,54,35,90,43.7
